time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
109,1.0440041,0.6739503,1.1276,0.9394076,1.4559141,1.4216748,1.6449399,1.1526726,0.65831417,1.2080296,1.1697148,1.6186935,0.95505726,2.4208193,1.3782214
110,1.8382119,1.0363082,2.1943145,1.9727683,1.7956126,2.7780347,3.8752875,1.368324,2.3849888,3.0718255,4.748415,1.5306576,4.603355,1.5433623,2.5533442
111,6.8476787,6.9231296,4.6415224,5.317508,3.9325273,6.6196184,8.126557,7.2098036,4.7200017,6.894649,8.981545,5.4064107,5.6273594,6.4940004,5.8923025
112,7.150601,8.603105,8.771528,7.8771257,8.5953865,8.55517,8.70793,8.83852,7.31958,11.182669,9.185751,9.547783,7.4177423,6.9205394,9.123289
113,8.779636,10.429177,10.988449,9.363392,10.331331,10.718236,10.034311,8.557476,9.146301,9.266115,10.895772,11.405832,9.350113,8.187127,9.831642
114,6.9231777,6.868238,7.4639287,7.771558,9.70034,7.157853,8.993231,6.982105,5.161178,5.6133356,11.572237,6.5039425,7.0541816,4.6606402,7.1939783
115,0.5901092,1.0448607,1.1454015,2.0910897,1.5615642,0.27432182,1.5627931,1.446947,3.6646829,0.8540127,2.0456264,1.8206782,0.7035751,1.8527753,1.912871
116,0.07492382,0.016829014,0.018796226,0.07031745,0.016488548,0.014116807,0.14410374,0.075512044,0.63159376,0.026683373,0.2745225,0.013763877,0.010029902,0.7027175,0.030202644
117,0.037203286,0.0209383,0.024267184,0.027177857,0.18317993,0.015747568,0.020831777,0.033754434,0.033639006,0.07248039,0.015323316,0.20577805,0.006495672,0.20826277,0.08685608
118,0.07217063,0.019482918,0.28916013,0.16986492,0.13277008,0.2027553,0.12684494,0.014381114,0.0065671173,0.007952701,0.030529864,0.08160896,0.068315975,0.05177772,0.02567577
119,0.039698932,0.5939114,0.21027933,0.023569088,0.098900914,0.36211336,0.09354854,0.050307266,0.17955004,0.03304511,0.24236274,0.45679304,0.24910314,0.050775323,0.21511456
120,0.89790666,0.06319868,0.40973598,0.8721694,0.66374195,0.34966543,0.82372916,0.5305971,0.4074872,0.20093529,0.25878224,0.5918345,0.32713854,0.83997095,0.6909558
121,3.3334491,1.0592334,1.9557859,2.5970736,2.7699156,3.4080546,1.20883,1.0217977,2.0714602,4.653758,1.2173021,4.1632814,1.7953172,2.1902697,3.0416882
122,2.8872657,3.2497354,2.7350821,5.6905665,2.4890876,2.0492804,3.093449,1.6720637,4.014445,2.5642664,6.2703695,2.532883,2.4936407,0.9589225,3.1075664
123,5.8560696,5.3810763,4.502104,4.061803,5.4089365,7.227641,5.2362413,5.0542355,4.442322,6.967805,7.2332435,6.8041744,5.3653235,6.7609158,7.757146
124,9.12227,9.336289,9.811951,8.470893,8.657656,7.7527165,9.441591,8.602835,9.168803,8.437511,9.802441,7.3030515,9.181676,9.323008,8.400674
125,8.493506,10.121338,10.431258,9.253192,10.850311,9.317993,9.369726,10.183674,10.270848,10.043682,10.603438,9.914176,9.488446,8.882494,10.046153
126,5.486649,8.094344,8.040205,6.7022476,6.050688,7.418151,7.2577977,5.561509,9.465961,5.947837,4.524066,5.757304,7.4003696,7.777705,5.9722896
127,0.85372955,1.0043774,1.3173158,2.4129353,0.2588864,1.1305741,0.41837248,0.19238004,0.1980412,0.66113883,0.5396839,0.72950673,1.0769433,0.41348156,0.7582585
128,1.467271,0.55054677,0.34673217,0.10826467,0.36046413,0.5252913,0.042281594,0.2548636,2.295945,0.03419548,0.2187481,0.15640518,0.013171764,0.122027345,0.33777806
129,0.011473096,0.26966298,0.055884197,0.009054804,0.1405131,0.02982672,0.19968799,0.1591923,0.08533351,0.22407803,0.082516536,0.019766442,0.1240575,0.1061832,0.5425103
130,0.01817487,0.16475865,0.0022557417,0.060386457,0.28057283,0.009751145,0.38166177,0.038004708,0.006633625,0.08978514,0.0023276145,0.0025372491,0.042814042,0.16854127,0.0058889566
131,0.473629,0.9730348,0.0043580118,0.3466218,0.07992552,0.36477143,0.30436093,0.092582494,0.268587,0.10912676,0.002356602,0.09505172,0.2586244,0.14214703,0.13519064
132,0.94529724,0.9868349,0.075281635,1.056991,0.9538695,0.2909349,0.3289672,0.6141743,0.52209294,0.4151552,0.8388784,0.46860683,0.5947796,1.2302291,0.6738227
133,1.6260455,0.9650943,2.750155,1.9103197,2.13127,2.1640365,1.773304,1.2492555,4.0966005,1.2122862,2.3398361,3.764278,0.6549445,2.8173368,0.784919
134,6.6656437,1.8947463,2.9164007,4.593052,2.2693639,0.6907234,1.1137131,2.2640257,2.4569132,1.6937858,1.4268246,2.0217333,3.1219935,3.181947,2.7606902
135,5.9293714,5.440433,3.9506366,6.8534384,5.859855,6.740198,7.5077024,6.746313,6.1794643,5.553188,5.857382,5.799556,7.1232963,7.95006,6.510622
136,9.691511,7.9303555,9.290388,8.375782,8.413143,8.202116,7.6859884,9.044442,8.950284,8.460022,9.398502,7.7706604,10.064025,9.147189,6.44826
137,9.268891,8.304058,9.125154,9.383289,9.209334,9.584664,8.272735,9.12937,9.211566,7.6547427,10.057927,11.174505,7.9563828,7.999366,8.488255
138,8.689396,6.878655,7.52149,6.30843,5.522611,5.6498747,5.382378,4.923737,6.9583654,8.163133,7.0443063,5.271283,5.1990805,8.10446,5.269784
139,0.3384766,0.55893224,0.3087994,0.38267386,0.8847991,1.1229781,0.7797664,0.757632,0.84753007,0.17902488,0.85315883,0.72914356,0.5886805,1.802131,0.39144933
140,1.4242827,0.23428899,0.11361869,0.43573576,0.17779645,0.17221308,1.8341056,1.6546834,0.58591926,0.42273536,0.5567751,0.20025772,1.5496675,0.71611696,0.18452129
141,0.24996823,0.3487001,0.13837609,0.23739053,0.027841263,0.22094983,0.12223939,0.13833976,0.42722276,0.32382056,0.240448,0.1529386,0.18864386,0.0031136998,0.009501765
142,0.0144813815,0.05210342,0.11001246,0.075808235,0.10613937,0.0033913716,0.05707353,0.03226413,0.00567513,0.09466016,0.047118142,0.09364585,0.18938628,0.28840604,0.0038583612
143,0.036846302,0.006836099,0.13537793,0.1071613,0.06996911,0.066656485,0.14613163,0.16716026,0.1828211,0.42058688,0.09907994,0.5477909,0.22994603,0.4125848,0.12750466
144,1.1538048,0.9526824,0.81628996,0.6414223,0.576234,0.23891285,0.00654795,0.26480088,0.51975095,0.4775582,0.30286628,0.8681046,0.3656095,0.19324318,0.6087539
145,0.66616637,1.0025008,2.6889234,1.2408224,0.8164481,0.8319331,1.9208633,2.4802718,0.35228568,1.9228104,2.3043451,2.0203001,1.0353904,0.99230325,1.0030987
146,1.7114348,3.1804106,2.6443977,4.464008,3.3479414,2.1370645,3.341314,2.4551408,7.316577,1.2971942,2.2310457,3.764166,2.0981157,4.3392344,1.7858479
147,8.098185,6.4699454,7.4061947,4.9632616,6.23008,6.4491553,7.2762733,8.290532,7.6233454,7.061858,7.233779,8.021852,5.550863,6.3890285,6.693258
148,8.987326,9.213286,9.562875,7.826211,10.585011,9.346414,7.788081,9.189833,9.3635645,8.936239,9.077641,8.984974,10.576456,9.124525,8.723169
149,10.177336,11.588273,8.553205,9.926152,9.101661,12.45517,10.310869,12.018902,9.330428,9.979036,9.907929,9.729219,10.270635,8.439937,11.374563
150,5.9113336,3.9197078,7.6795077,7.2052717,3.976213,4.711482,7.74821,5.105535,6.2694373,7.084226,6.5386906,8.093828,7.857755,6.1986966,6.3703814
151,0.91942686,0.3216625,1.1579181,1.4101105,0.6587051,0.30498058,1.3829634,0.8837787,0.47365257,0.85022885,0.8952485,0.2874475,1.3453416,0.47551912,1.1391013
152,0.36999673,0.118839316,0.62047017,0.4812028,0.8967075,0.33563212,0.14071956,0.9847062,0.58850324,1.339653,0.48401743,0.7144588,0.5283048,0.0047352877,0.38038412
153,0.09539255,0.23478511,0.20044169,0.22884852,0.07949369,0.023885138,0.14429897,0.072559915,0.021659227,0.0068898695,0.012367911,0.71530616,0.42650312,0.037499372,0.044885654
154,0.0034930035,0.13278756,0.011355681,0.008627085,0.019057631,0.1382692,0.11691235,0.013473376,0.048879717,0.025597287,0.062346898,0.065634124,0.018988796,0.09409271,0.020676266
155,0.29854804,0.37060994,0.024491398,0.11386679,0.23183537,0.15207087,0.23452647,0.39527562,0.49263522,0.582523,0.014355615,0.38253838,0.059574842,0.061679132,0.025788069
156,0.36604536,0.7621877,1.0408502,0.50682604,0.30458313,0.4421546,0.34870338,0.82354546,1.533511,0.32253206,0.29185808,0.4733459,0.6294399,0.5560648,0.3891776
157,2.6693964,1.3748316,3.274322,1.3402436,2.953462,0.7003489,2.8105397,1.9594588,0.6274916,1.95135,0.72813094,1.8323848,0.51172143,2.220846,1.7782161
158,2.1397657,2.6528141,3.1363156,3.8122606,1.9318833,2.837894,2.4411032,2.5597165,6.0317454,2.0836787,3.4766176,4.3800306,4.907528,2.239729,2.7529542
159,5.8244877,6.346317,6.8791056,5.2732134,6.2563887,5.742165,8.288123,5.402595,5.6509657,3.866959,4.968206,6.9133596,6.3520007,8.602249,4.5098696
160,8.935337,10.05247,7.6727905,7.7852354,10.267293,7.3007555,8.67101,9.028584,10.952938,7.648428,8.326206,8.116658,9.88846,9.486389,9.615663
161,9.18509,8.830361,8.325957,8.424071,11.28307,9.981771,9.830099,6.7541227,9.340071,8.953749,8.6364355,9.585692,10.42691,11.636341,9.560128
162,5.7758408,4.314173,4.1664133,4.3327823,6.0434256,5.087229,6.9713864,3.9041338,6.8883924,5.5126414,5.684075,6.091479,3.1996965,7.0067716,4.9147663
163,1.5961411,0.10627692,0.9946175,0.7331794,0.5867804,0.054562293,1.372449,1.0645349,0.13778974,0.006772563,1.7986906,3.0403736,1.3401824,2.0569196,1.1373429
164,0.1864395,0.7409477,0.11227747,0.20657757,0.42756206,0.12612072,0.18226995,0.3311726,0.30452743,0.049336735,0.029682335,0.14111179,0.05408057,0.050030146,0.12368714
165,0.23660667,0.012561406,0.06327314,0.655996,0.27796263,0.20832285,0.17783807,0.058687326,0.730822,0.027831342,0.08126226,0.4142286,0.12748879,0.08299282,0.023965178
166,0.14376271,0.16235693,0.12604298,0.012032117,0.2482342,0.15325768,0.075697936,0.1683058,0.027784467,0.19110706,0.09067026,0.008060303,0.16795522,0.03964559,0.07062391
